Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:24:50,999,255,10,LED ON,255,20.0,3,3412,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,0,0
2023/9/11 (Monday) 15:24:53,999,255,10,LED ON,255,20.0,6,6533,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,55,315,333,128,360,0
2023/9/11 (Monday) 15:24:56,999,255,10,LED ON,255,20.0,9,9650,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,55,315,333,127,362,0
2023/9/11 (Monday) 15:24:59,999,255,10,LED ON,255,20.0,12,12769,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,53,316,335,131,363,0
2023/9/11 (Monday) 15:25:3,999,255,10,LED ON,255,20.0,15,15892,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,52,314,332,127,361,0
2023/9/11 (Monday) 15:25:6,999,255,10,LED ON,255,20.0,19,19009,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,52,314,331,129,357,0
2023/9/11 (Monday) 15:25:9,999,255,10,LED ON,255,20.0,22,22127,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,53,313,333,130,356,0
2023/9/11 (Monday) 15:25:12,999,255,10,LED ON,255,20.0,25,25249,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,52,314,332,130,358,0
2023/9/11 (Monday) 15:25:15,999,255,10,LED ON,255,20.0,28,28404,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,53,314,334,129,360,3
2023/9/11 (Monday) 15:25:18,999,255,10,LED ON,255,20.0,31,31516,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,53,313,331,128,360,0
2023/9/11 (Monday) 15:25:21,999,255,10,LED ON,255,20.0,34,34633,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,56,314,331,130,357,0
2023/9/11 (Monday) 15:25:24,999,255,10,LED ON,255,20.0,37,37747,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,55,312,332,129,359,0
2023/9/11 (Monday) 15:25:28,999,255,10,LED ON,255,20.0,40,40860,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,52,311,332,131,358,0
2023/9/11 (Monday) 15:25:31,999,255,10,LED ON,255,20.0,43,43975,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,55,313,331,130,357,0
2023/9/11 (Monday) 15:25:34,999,255,10,LED ON,255,20.0,47,47088,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,54,309,331,130,355,0
2023/9/11 (Monday) 15:25:37,999,255,10,LED ON,255,20.0,50,50203,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,53,312,331,129,356,0
2023/9/11 (Monday) 15:25:40,999,255,10,LED ON,255,20.0,53,53320,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,52,315,333,127,358,0
2023/9/11 (Monday) 15:25:43,999,255,10,LED ON,255,20.0,56,56433,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,52,312,332,129,356,0
2023/9/11 (Monday) 15:25:46,999,255,10,LED ON,255,20.0,59,59547,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,55,312,332,129,357,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:27:9,999,255,10,LED ON,255,30.0,3,3418,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,3,0
2023/9/11 (Monday) 15:27:12,999,255,10,LED ON,255,30.0,6,6536,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,1,71,421,445,179,472,3
2023/9/11 (Monday) 15:27:15,999,255,10,LED ON,255,30.0,9,9658,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,1,73,421,450,176,471,3
2023/9/11 (Monday) 15:27:18,999,255,10,LED ON,255,30.0,12,12776,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,2,73,421,450,177,472,6
2023/9/11 (Monday) 15:27:21,999,255,10,LED ON,255,30.0,15,15894,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,4,2,71,421,450,178,467,3
2023/9/11 (Monday) 15:27:24,999,255,10,LED ON,255,30.0,19,19015,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,2,71,421,447,178,466,6
2023/9/11 (Monday) 15:27:28,999,255,10,LED ON,255,30.0,22,22133,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,4,0,70,422,449,178,466,6
2023/9/11 (Monday) 15:27:31,999,255,10,LED ON,255,30.0,25,25250,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,2,70,423,448,176,472,3
2023/9/11 (Monday) 15:27:34,999,255,10,LED ON,255,30.0,28,28372,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,4,1,70,418,448,177,471,6
2023/9/11 (Monday) 15:27:37,999,255,10,LED ON,255,30.0,31,31487,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,2,2,71,422,447,178,470,3
2023/9/11 (Monday) 15:27:40,999,255,10,LED ON,255,30.0,34,34601,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,4,2,71,418,446,178,467,6
2023/9/11 (Monday) 15:27:43,999,255,10,LED ON,255,30.0,37,37717,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,4,2,71,418,448,177,469,9
2023/9/11 (Monday) 15:27:46,999,255,10,LED ON,255,30.0,40,40831,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,4,3,74,418,445,178,466,6
2023/9/11 (Monday) 15:27:49,999,255,10,LED ON,255,30.0,43,43945,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,2,71,419,446,178,466,9
2023/9/11 (Monday) 15:27:52,999,255,10,LED ON,255,30.0,47,47061,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,0,71,418,445,177,468,4
2023/9/11 (Monday) 15:27:56,999,255,10,LED ON,255,30.0,50,50174,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,0,71,419,446,177,465,6
2023/9/11 (Monday) 15:27:59,999,255,10,LED ON,255,30.0,53,53288,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,2,71,418,445,177,466,12
2023/9/11 (Monday) 15:28:2,999,255,10,LED ON,255,30.0,56,56404,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,2,3,69,418,447,178,470,3
2023/9/11 (Monday) 15:28:5,999,255,10,LED ON,255,30.0,59,59518,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,3,3,73,420,445,179,465,3
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:28:40,999,255,10,LED ON,255,40.0,3,3416,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,0,0
2023/9/11 (Monday) 15:28:43,999,255,10,LED ON,255,40.0,6,6534,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,1,1,5,6,98,561,588,228,616,12
2023/9/11 (Monday) 15:28:46,999,255,10,LED ON,255,40.0,9,9652,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,1,7,6,97,556,590,225,615,15
2023/9/11 (Monday) 15:28:49,999,255,10,LED ON,255,40.0,12,12774,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,3,2,7,6,98,560,589,229,616,12
2023/9/11 (Monday) 15:28:52,999,255,10,LED ON,255,40.0,15,15891,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,3,2,7,5,98,561,588,228,613,12
2023/9/11 (Monday) 15:28:55,999,255,10,LED ON,255,40.0,19,19008,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,1,1,7,6,96,559,587,226,617,12
2023/9/11 (Monday) 15:28:58,999,255,10,LED ON,255,40.0,22,22130,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,3,0,7,8,95,557,585,227,615,15
2023/9/11 (Monday) 15:29:1,999,255,10,LED ON,255,40.0,25,25247,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,1,1,9,5,98,558,591,225,616,18
2023/9/11 (Monday) 15:29:4,999,255,10,LED ON,255,40.0,28,28364,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,9,5,96,560,586,228,616,15
2023/9/11 (Monday) 15:29:8,999,255,10,LED ON,255,40.0,31,31480,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,4,0,8,5,95,559,587,225,614,15
2023/9/11 (Monday) 15:29:11,999,255,10,LED ON,255,40.0,34,34593,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,1,3,8,6,95,558,586,226,613,15
2023/9/11 (Monday) 15:29:14,999,255,10,LED ON,255,40.0,37,37707,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,1,6,5,96,559,585,226,610,15
2023/9/11 (Monday) 15:29:17,999,255,10,LED ON,255,40.0,40,40823,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,2,0,8,4,97,557,589,225,614,15
2023/9/11 (Monday) 15:29:20,999,255,10,LED ON,255,40.0,43,43937,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,1,2,7,6,96,557,586,224,612,18
2023/9/11 (Monday) 15:29:23,999,255,10,LED ON,255,40.0,47,47050,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,1,8,5,98,554,586,225,612,15
2023/9/11 (Monday) 15:29:26,999,255,10,LED ON,255,40.0,50,50166,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,3,1,7,5,96,555,587,226,611,15
2023/9/11 (Monday) 15:29:29,999,255,10,LED ON,255,40.0,53,53280,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,3,0,7,6,97,557,588,226,614,15
2023/9/11 (Monday) 15:29:33,999,255,10,LED ON,255,40.0,56,56394,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,2,10,5,94,557,584,226,614,15
2023/9/11 (Monday) 15:29:36,999,255,10,LED ON,255,40.0,59,59509,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,2,2,7,5,98,557,584,227,613,15
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:30:23,999,255,10,LED ON,255,50.0,3,3411,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,1,0
2023/9/11 (Monday) 15:30:26,999,255,10,LED ON,255,50.0,6,6534,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,13,7,18,14,146,832,875,341,912,42
2023/9/11 (Monday) 15:30:29,999,255,10,LED ON,255,50.0,9,9652,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,9,8,22,12,143,835,877,340,914,39
2023/9/11 (Monday) 15:30:32,999,255,10,LED ON,255,50.0,12,12769,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,9,7,17,12,143,834,879,339,917,42
2023/9/11 (Monday) 15:30:35,999,255,10,LED ON,255,50.0,15,15890,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,10,7,18,14,144,834,875,339,913,36
2023/9/11 (Monday) 15:30:38,999,255,10,LED ON,255,50.0,19,19008,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,9,10,18,13,147,833,874,339,916,39
2023/9/11 (Monday) 15:30:41,999,255,10,LED ON,255,50.0,22,22126,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,8,10,20,14,146,835,875,340,913,36
2023/9/11 (Monday) 15:30:45,999,255,10,LED ON,255,50.0,25,25295,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,13,7,18,15,143,836,874,340,912,36
2023/9/11 (Monday) 15:30:48,999,255,10,LED ON,255,50.0,28,28409,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,12,9,19,15,146,833,876,340,914,39
2023/9/11 (Monday) 15:30:51,999,255,10,LED ON,255,50.0,31,31525,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,9,8,19,14,147,832,876,342,915,39
2023/9/11 (Monday) 15:30:54,999,255,10,LED ON,255,50.0,34,34641,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,12,10,18,15,146,834,872,338,914,36
2023/9/11 (Monday) 15:30:57,999,255,10,LED ON,255,50.0,37,37754,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,12,10,18,15,146,833,875,339,915,36
2023/9/11 (Monday) 15:31:0,999,255,10,LED ON,255,50.0,40,40872,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,11,5,18,13,143,831,875,340,913,39
2023/9/11 (Monday) 15:31:3,999,255,10,LED ON,255,50.0,43,43986,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,11,8,21,13,143,834,875,339,912,39
2023/9/11 (Monday) 15:31:6,999,255,10,LED ON,255,50.0,47,47101,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,13,8,18,11,142,833,873,339,912,33
2023/9/11 (Monday) 15:31:9,999,255,10,LED ON,255,50.0,50,50217,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,9,7,18,16,148,832,873,339,912,33
2023/9/11 (Monday) 15:31:13,999,255,10,LED ON,255,50.0,53,53330,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,9,9,18,14,144,831,873,339,911,42
2023/9/11 (Monday) 15:31:16,999,255,10,LED ON,255,50.0,56,56443,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,9,6,20,13,143,832,873,338,912,39
2023/9/11 (Monday) 15:31:19,999,255,10,LED ON,255,50.0,59,59559,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,10,10,18,12,145,832,873,339,913,36
