Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/8/19 (Saturday) 13:40:45,599,59,8,LED ON,255,0.75 ,12,12975,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:45,599,59,8,LED ON,255,0.75 ,13,13634,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:46,599,59,8,LED ON,255,0.75 ,14,14300,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:47,599,59,8,LED ON,255,0.75 ,14,14961,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:47,599,59,8,LED ON,255,0.75 ,15,15624,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:48,599,59,8,LED ON,255,0.75 ,16,16288,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:49,599,59,8,LED ON,255,0.75 ,16,16948,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:49,599,59,8,LED ON,255,0.75 ,17,17612,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:50,599,59,8,LED ON,255,0.75 ,18,18276,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:51,599,59,8,LED ON,255,0.75 ,18,18943,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:51,599,59,8,LED ON,255,0.75 ,19,19608,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:52,599,59,8,LED ON,255,0.75 ,20,20272,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:53,599,59,8,LED ON,255,0.75 ,20,20935,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:53,599,59,8,LED ON,255,0.75 ,21,21595,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:54,599,59,8,LED ON,255,0.75 ,22,22257,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:55,599,59,8,LED ON,255,0.75 ,22,22924,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:55,599,59,8,LED ON,255,0.75 ,23,23588,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:56,599,59,8,LED ON,255,0.75 ,24,24252,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:57,599,59,8,LED ON,255,0.75 ,24,24957,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:57,599,59,8,LED ON,255,0.75 ,25,25622,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:58,599,59,8,LED ON,255,0.75 ,26,26282,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:59,599,59,8,LED ON,255,0.75 ,26,26951,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:40:59,599,59,8,LED ON,255,0.75 ,27,27612,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:0,599,59,8,LED ON,255,0.75 ,28,28274,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:1,599,59,8,LED ON,255,0.75 ,28,28938,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:1,599,59,8,LED ON,255,0.75 ,29,29601,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:2,599,59,8,LED ON,255,0.75 ,30,30263,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:3,599,59,8,LED ON,255,0.75 ,30,30930,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:3,599,59,8,LED ON,255,0.75 ,31,31592,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:4,599,59,8,LED ON,255,0.75 ,32,32253,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:5,599,59,8,LED ON,255,0.75 ,32,32916,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:5,599,59,8,LED ON,255,0.75 ,33,33582,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:6,599,59,8,LED ON,255,0.75 ,34,34244,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:7,599,59,8,LED ON,255,0.75 ,34,34904,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:7,599,59,8,LED ON,255,0.75 ,35,35567,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:8,599,59,8,LED ON,255,0.75 ,36,36229,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:8,599,59,8,LED ON,255,0.75 ,36,36891,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:9,599,59,8,LED ON,255,0.75 ,37,37557,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:10,599,59,8,LED ON,255,0.75 ,38,38218,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:11,599,59,8,LED ON,255,0.75 ,38,38920,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:11,599,59,8,LED ON,255,0.75 ,39,39583,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:12,599,59,8,LED ON,255,0.75 ,40,40246,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:13,599,59,8,LED ON,255,0.75 ,40,40906,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:13,599,59,8,LED ON,255,0.75 ,41,41572,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:14,599,59,8,LED ON,255,0.75 ,42,42235,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:14,599,59,8,LED ON,255,0.75 ,42,42898,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:15,599,59,8,LED ON,255,0.75 ,43,43560,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:16,599,59,8,LED ON,255,0.75 ,44,44220,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:16,599,59,8,LED ON,255,0.75 ,44,44880,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:17,599,59,8,LED ON,255,0.75 ,45,45546,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:18,599,59,8,LED ON,255,0.75 ,46,46208,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:18,599,59,8,LED ON,255,0.75 ,46,46869,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:19,599,59,8,LED ON,255,0.75 ,47,47533,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:20,599,59,8,LED ON,255,0.75 ,48,48193,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:20,599,59,8,LED ON,255,0.75 ,48,48855,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:21,599,59,8,LED ON,255,0.75 ,49,49517,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:22,599,59,8,LED ON,255,0.75 ,50,50182,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:22,599,59,8,LED ON,255,0.75 ,50,50842,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:23,599,59,8,LED ON,255,0.75 ,51,51504,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:24,599,59,8,LED ON,255,0.75 ,52,52206,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:24,599,59,8,LED ON,255,0.75 ,52,52867,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:25,599,59,8,LED ON,255,0.75 ,53,53530,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:26,599,59,8,LED ON,255,0.75 ,54,54198,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:26,599,59,8,LED ON,255,0.75 ,54,54861,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:27,599,59,8,LED ON,255,0.75 ,55,55520,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:28,599,59,8,LED ON,255,0.75 ,56,56184,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:28,599,59,8,LED ON,255,0.75 ,56,56844,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:29,599,59,8,LED ON,255,0.75 ,57,57506,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:30,599,59,8,LED ON,255,0.75 ,58,58169,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:30,599,59,8,LED ON,255,0.75 ,58,58831,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:31,599,59,8,LED ON,255,0.75 ,59,59491,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:32,599,59,8,LED ON,255,0.75 ,60,60155,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:32,599,59,8,LED ON,255,0.75 ,60,60819,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
2023/8/19 (Saturday) 13:41:33,599,59,8,LED ON,255,0.75 ,61,61481,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,2,1,3,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/8/19 (Saturday) 13:42:4,599,59,8,LED ON,255,2.0 ,0,966,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,0,0
2023/8/19 (Saturday) 13:42:5,599,59,8,LED ON,255,2.0 ,1,1674,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:5,599,59,8,LED ON,255,2.0 ,2,2345,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:6,599,59,8,LED ON,255,2.0 ,3,3010,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:7,599,59,8,LED ON,255,2.0 ,3,3678,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:7,599,59,8,LED ON,255,2.0 ,4,4347,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:8,599,59,8,LED ON,255,2.0 ,5,5012,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:9,599,59,8,LED ON,255,2.0 ,5,5679,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:9,599,59,8,LED ON,255,2.0 ,6,6388,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:10,599,59,8,LED ON,255,2.0 ,7,7051,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:11,599,59,8,LED ON,255,2.0 ,7,7714,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:11,599,59,8,LED ON,255,2.0 ,8,8374,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:12,599,59,8,LED ON,255,2.0 ,9,9037,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:13,599,59,8,LED ON,255,2.0 ,9,9699,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:13,599,59,8,LED ON,255,2.0 ,10,10360,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:14,599,59,8,LED ON,255,2.0 ,11,11063,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:15,599,59,8,LED ON,255,2.0 ,11,11728,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:15,599,59,8,LED ON,255,2.0 ,12,12391,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:16,599,59,8,LED ON,255,2.0 ,13,13058,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:17,599,59,8,LED ON,255,2.0 ,13,13720,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:17,599,59,8,LED ON,255,2.0 ,14,14382,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:18,599,59,8,LED ON,255,2.0 ,15,15049,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:19,599,59,8,LED ON,255,2.0 ,15,15749,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:19,599,59,8,LED ON,255,2.0 ,16,16414,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:20,599,59,8,LED ON,255,2.0 ,17,17077,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:21,599,59,8,LED ON,255,2.0 ,17,17742,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:21,599,59,8,LED ON,255,2.0 ,18,18402,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:22,599,59,8,LED ON,255,2.0 ,19,19070,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:23,599,59,8,LED ON,255,2.0 ,19,19732,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:23,599,59,8,LED ON,255,2.0 ,20,20431,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:24,599,59,8,LED ON,255,2.0 ,21,21094,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:25,599,59,8,LED ON,255,2.0 ,21,21759,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:25,599,59,8,LED ON,255,2.0 ,22,22422,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:26,599,59,8,LED ON,255,2.0 ,23,23084,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,6,0
2023/8/19 (Saturday) 13:42:27,599,59,8,LED ON,255,2.0 ,23,23746,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:27,599,59,8,LED ON,255,2.0 ,24,24406,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
2023/8/19 (Saturday) 13:42:28,599,59,8,LED ON,255,2.0 ,25,25105,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,6,0
